;id;municipio;estado;regiao;uf;data
4914;320520020;Vila Velha;Espírito Santo;Sudeste;ES;2024-02-04 15:58:33
4915;291845605;Jucuruçu;Bahia;Nordeste;BA;2024-02-04 15:58:33
4916;240610605;Jucurutu;Rio Grande do Norte;Nordeste;RN;2024-02-04 15:58:33
4917;290690710;Caravelas;Bahia;Nordeste;BA;2024-02-04 15:58:33
4918;510515005;Juína;Mato Grosso;Centro-Oeste;MT;2024-02-04 15:58:33
4919;316100720;São Domingos do Prata;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
4920;313670205;Juiz de Fora;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
4921;351900610;Herculândia;São Paulo;Sudeste;SP;2024-02-04 15:58:33
4922;431645121;Salto do Jacuí;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
4923;220552405;Júlio Borges;Piauí;Nordeste;PI;2024-02-04 15:58:33
4924;431120505;Júlio de Castilhos;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
4925;352580505;Júlio Mesquita;São Paulo;Sudeste;SP;2024-02-04 15:58:33
4926;352585405;Jumirim;São Paulo;Sudeste;SP;2024-02-04 15:58:33
4927;312510110;Extrema;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
4928;291840720;Juazeiro;Bahia;Nordeste;BA;2024-02-04 15:58:33
4929;291750826;Jacobina;Bahia;Nordeste;BA;2024-02-04 15:58:33
4930;313920125;Malacacheta;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
4931;210565805;Junco do Maranhão;Maranhão;Nordeste;MA;2024-02-04 15:58:33
4932;250780405;Junco do Seridó;Paraíba;Nordeste;PB;2024-02-04 15:58:33
4933;240615505;Jundiá;Rio Grande do Norte;Nordeste;RN;2024-02-04 15:58:33
4934;260800808;Jataúba;Pernambuco;Nordeste;PE;2024-02-04 15:58:33
4935;270390805;Jundiá;Alagoas;Nordeste;AL;2024-02-04 15:58:33
4936;352590405;Jundiaí;São Paulo;Sudeste;SP;2024-02-04 15:58:33
4937;411290005;Jundiaí do Sul;Paraná;Sul;PR;2024-02-04 15:58:33
4938;353060715;Mogi das Cruzes;São Paulo;Sudeste;SP;2024-02-04 15:58:33
4939;353140720;Monte Aprazível;São Paulo;Sudeste;SP;2024-02-04 15:58:33
4940;270400505;Junqueiro;Alagoas;Nordeste;AL;2024-02-04 15:58:33
4941;352600105;Junqueirópolis;São Paulo;Sudeste;SP;2024-02-04 15:58:33
4942;290940610;Cotegipe;Bahia;Nordeste;BA;2024-02-04 15:58:33
4943;260830505;Jupi;Pernambuco;Nordeste;PE;2024-02-04 15:58:33
4944;420917705;Jupiá;Santa Catarina;Sul;SC;2024-02-04 15:58:33
4945;352610005;Juquiá;São Paulo;Sudeste;SP;2024-02-04 15:58:33
4946;351230810;Conchas;São Paulo;Sudeste;SP;2024-02-04 15:58:33
4947;352620905;Juquitiba;São Paulo;Sudeste;SP;2024-02-04 15:58:33
4948;292080910;Marcionílio Souza;Bahia;Nordeste;BA;2024-02-04 15:58:33
4949;320517615;Vila Valério;Espírito Santo;Sudeste;ES;2024-02-04 15:58:33
4950;313680105;Juramento;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
4951;411295905;Juranda;Paraná;Sul;PR;2024-02-04 15:58:33
4952;314300510;Monte Belo;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
4953;260840405;Jurema;Pernambuco;Nordeste;PE;2024-02-04 15:58:33
4954;230700735;Jaguaruana;Ceará;Nordeste;CE;2024-02-04 15:58:33
4955;230370917;Caucaia;Ceará;Nordeste;CE;2024-02-04 15:58:33
4956;220553205;Jurema;Piauí;Nordeste;PI;2024-02-04 15:58:33
4957;230837730;Miraíma;Ceará;Nordeste;CE;2024-02-04 15:58:33
4958;291840725;Juazeiro;Bahia;Nordeste;BA;2024-02-04 15:58:33
4959;250790305;Juripiranga;Paraíba;Nordeste;PB;2024-02-04 15:58:33
4960;230020030;Acaraú;Ceará;Nordeste;CE;2024-02-04 15:58:33
4961;351710910;Glicério;São Paulo;Sudeste;SP;2024-02-04 15:58:33
4962;250800005;Juru;Paraíba;Nordeste;PB;2024-02-04 15:58:33
4963;130220705;Juruá;Amazonas;Norte;AM;2024-02-04 15:58:33
4964;313690005;Juruaia;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
4965;352510210;Jardinópolis;São Paulo;Sudeste;SP;2024-02-04 15:58:33
4966;510517605;Juruena;Mato Grosso;Centro-Oeste;MT;2024-02-04 15:58:33
4967;315490310;Rio Casca;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
4968;353500215;Palestina;São Paulo;Sudeste;SP;2024-02-04 15:58:33
4969;355370815;Taquaritinga;São Paulo;Sudeste;SP;2024-02-04 15:58:33
4970;150390305;Juruti;Pará;Norte;PA;2024-02-04 15:58:33
4971;500740610;Rio Verde de Mato Grosso;Mato Grosso do Sul;Centro-Oeste;MS;2024-02-04 15:58:33
4972;521220415;Jussara;Goiás;Centro-Oeste;GO;2024-02-04 15:58:33
4973;520800415;Formosa;Goiás;Centro-Oeste;GO;2024-02-04 15:58:33
4974;510520005;Juscimeira;Mato Grosso;Centro-Oeste;MT;2024-02-04 15:58:33
4975;521220405;Jussara;Goiás;Centro-Oeste;GO;2024-02-04 15:58:33
4976;291850605;Jussara;Bahia;Nordeste;BA;2024-02-04 15:58:33
4977;411300705;Jussara;Paraná;Sul;PR;2024-02-04 15:58:33
4978;291855505;Jussari;Bahia;Nordeste;BA;2024-02-04 15:58:33
4979;291860505;Jussiape;Bahia;Nordeste;BA;2024-02-04 15:58:33
4980;230100020;Aquiraz;Ceará;Nordeste;CE;2024-02-04 15:58:33
4981;315460610;Ribeirão das Neves;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
4982;130230605;Jutaí;Amazonas;Norte;AM;2024-02-04 15:58:33
4983;260875015;Lagoa Grande;Pernambuco;Nordeste;PE;2024-02-04 15:58:33
4984;500515205;Juti;Mato Grosso do Sul;Centro-Oeste;MS;2024-02-04 15:58:33
4985;421730310;Saudades;Santa Catarina;Sul;SC;2024-02-04 15:58:33
4986;313695905;Juvenília;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
4987;410480825;Cascavel;Paraná;Sul;PR;2024-02-04 15:58:33
4988;411310605;Kaloré;Paraná;Sul;PR;2024-02-04 15:58:33
4989;130240505;Lábrea;Amazonas;Norte;AM;2024-02-04 15:58:33
4990;231140515;Quixeramobim;Ceará;Nordeste;CE;2024-02-04 15:58:33
4991;311330520;Carangola;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
4992;420920105;Lacerdópolis;Santa Catarina;Sul;SC;2024-02-04 15:58:33
4993;352900525;Marília;São Paulo;Sudeste;SP;2024-02-04 15:58:33
4994;313700705;Ladainha;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
4995;500520205;Ladário;Mato Grosso do Sul;Centro-Oeste;MS;2024-02-04 15:58:33
4996;230770026;Maranguape;Ceará;Nordeste;CE;2024-02-04 15:58:33
4997;291870405;Lafaiete Coutinho;Bahia;Nordeste;BA;2024-02-04 15:58:33
4998;313710605;Lagamar;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
4999;311930212;Coromandel;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
5000;280350005;Lagarto;Sergipe;Nordeste;SE;2024-02-04 15:58:33
5001;430595910;Cotiporã;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
5002;350270525;Apiaí;São Paulo;Sudeste;SP;2024-02-04 15:58:33
5003;412230510;Rio Negro;Paraná;Sul;PR;2024-02-04 15:58:33
5004;230380830;Cedro;Ceará;Nordeste;CE;2024-02-04 15:58:33
5005;230770027;Maranguape;Ceará;Nordeste;CE;2024-02-04 15:58:33
5006;420930005;Lages;Santa Catarina;Sul;SC;2024-02-04 15:58:33
5007;210570805;Lago da Pedra;Maranhão;Nordeste;MA;2024-02-04 15:58:33
5008;210580705;Lago do Junco;Maranhão;Nordeste;MA;2024-02-04 15:58:33
5009;130185220;Iranduba;Amazonas;Norte;AM;2024-02-04 15:58:33
5010;210594805;Lago dos Rodrigues;Maranhão;Nordeste;MA;2024-02-04 15:58:33
5011;130068010;Boa Vista do Ramos;Amazonas;Norte;AM;2024-02-04 15:58:33
5012;210590605;Lago Verde;Maranhão;Nordeste;MA;2024-02-04 15:58:33
5013;250810905;Lagoa;Paraíba;Nordeste;PB;2024-02-04 15:58:33
5014;220555705;Lagoa Alegre;Piauí;Nordeste;PI;2024-02-04 15:58:33
5015;353460910;Osvaldo Cruz;São Paulo;Sudeste;SP;2024-02-04 15:58:33
5016;311890810;Cordisburgo;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
5017;500345410;Deodápolis;Mato Grosso do Sul;Centro-Oeste;MS;2024-02-04 15:58:33
5018;431123905;Lagoa Bonita do Sul;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
5019;351080710;Casa Branca;São Paulo;Sudeste;SP;2024-02-04 15:58:33
5020;291980115;Macaúbas;Bahia;Nordeste;BA;2024-02-04 15:58:33
5021;270410405;Lagoa da Canoa;Alagoas;Nordeste;AL;2024-02-04 15:58:33
5022;420540725;Florianópolis;Santa Catarina;Sul;SC;2024-02-04 15:58:33
5023;171190205;Lagoa da Confusão;Tocantins;Norte;TO;2024-02-04 15:58:33
5024;230423625;Croatá;Ceará;Nordeste;CE;2024-02-04 15:58:33
5025;261153310;Quixaba;Pernambuco;Nordeste;PE;2024-02-04 15:58:33
5026;420100015;Anita Garibaldi;Santa Catarina;Sul;SC;2024-02-04 15:58:33
5027;313720505;Lagoa da Prata;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
5028;240620505;Lagoa d'Anta;Rio Grande do Norte;Nordeste;RN;2024-02-04 15:58:33
5029;230640549;Itapipoca;Ceará;Nordeste;CE;2024-02-04 15:58:33
5030;230410317;Crateús;Ceará;Nordeste;CE;2024-02-04 15:58:33
5031;315650215;Rubelita;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
5032;250820805;Lagoa de Dentro;Paraíba;Nordeste;PB;2024-02-04 15:58:33
5033;260515215;Dormentes;Pernambuco;Nordeste;PE;2024-02-04 15:58:33
5034;260850305;Lagoa de Itaenga;Pernambuco;Nordeste;PE;2024-02-04 15:58:33
5035;260580610;Frei Miguelinho;Pernambuco;Nordeste;PE;2024-02-04 15:58:33
5036;313500116;Jaguaraçu;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
5037;240630405;Lagoa de Pedras;Rio Grande do Norte;Nordeste;RN;2024-02-04 15:58:33
5038;314930917;Pedro Leopoldo;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
5039;220557305;Lagoa de São Francisco;Piauí;Nordeste;PI;2024-02-04 15:58:33
5040;230120819;Aracoiaba;Ceará;Nordeste;CE;2024-02-04 15:58:33
5041;260210020;Bom Conselho;Pernambuco;Nordeste;PE;2024-02-04 15:58:33
5042;240640305;Lagoa de Velhos;Rio Grande do Norte;Nordeste;RN;2024-02-04 15:58:33
5043;230195015;Barreira;Ceará;Nordeste;CE;2024-02-04 15:58:33
5044;230565415;Ipaporanga;Ceará;Nordeste;CE;2024-02-04 15:58:33
5045;260110210;Araripina;Pernambuco;Nordeste;PE;2024-02-04 15:58:33
5046;220556505;Lagoa do Barro do Piauí;Piauí;Nordeste;PI;2024-02-04 15:58:33
5047;521880512;Rio Verde;Goiás;Centro-Oeste;GO;2024-02-04 15:58:33
5048;290323510;Barro Alto;Bahia;Nordeste;BA;2024-02-04 15:58:33
5049;230020040;Acaraú;Ceará;Nordeste;CE;2024-02-04 15:58:33
5050;260845305;Lagoa do Carro;Pernambuco;Nordeste;PE;2024-02-04 15:58:33
5051;230770029;Maranguape;Ceará;Nordeste;CE;2024-02-04 15:58:33
5052;230660315;Itatira;Ceará;Nordeste;CE;2024-02-04 15:58:33
5053;210592205;Lagoa do Mato;Maranhão;Nordeste;MA;2024-02-04 15:58:33
5054;260860205;Lagoa do Ouro;Pernambuco;Nordeste;PE;2024-02-04 15:58:33
5055;220558105;Lagoa do Piauí;Piauí;Nordeste;PI;2024-02-04 15:58:33
5056;220559905;Lagoa do Sítio;Piauí;Nordeste;PI;2024-02-04 15:58:33
5057;260870120;Lagoa dos Gatos;Pernambuco;Nordeste;PE;2024-02-04 15:58:33
5058;171195105;Lagoa do Tocantins;Tocantins;Norte;TO;2024-02-04 15:58:33
5059;231195920;Salitre;Ceará;Nordeste;CE;2024-02-04 15:58:33
5060;260870105;Lagoa dos Gatos;Pernambuco;Nordeste;PE;2024-02-04 15:58:33
5061;313730405;Lagoa dos Patos;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
5062;431127005;Lagoa dos Três Cantos;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
5063;313740305;Lagoa Dourada;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
5064;313750205;Lagoa Formosa;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
5065;280240310;Gararu;Sergipe;Nordeste;SE;2024-02-04 15:58:33
5066;290323515;Barro Alto;Bahia;Nordeste;BA;2024-02-04 15:58:33
5067;290670915;Cândido Sales;Bahia;Nordeste;BA;2024-02-04 15:58:33
5068;291240015;Ibipeba;Bahia;Nordeste;BA;2024-02-04 15:58:33
5069;260875005;Lagoa Grande;Pernambuco;Nordeste;PE;2024-02-04 15:58:33
5070;231180117;Russas;Ceará;Nordeste;CE;2024-02-04 15:58:33
5071;230870827;Morada Nova;Ceará;Nordeste;CE;2024-02-04 15:58:33
5072;230195025;Barreira;Ceará;Nordeste;CE;2024-02-04 15:58:33
5073;230075420;Amontada;Ceará;Nordeste;CE;2024-02-04 15:58:33
5074;313753605;Lagoa Grande;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
5075;314180120;Minas Novas;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
5076;210596305;Lagoa Grande do Maranhão;Maranhão;Nordeste;MA;2024-02-04 15:58:33
5077;231270020;Senador Pompeu;Ceará;Nordeste;CE;2024-02-04 15:58:33
5078;240650205;Lagoa Nova;Rio Grande do Norte;Nordeste;RN;2024-02-04 15:58:33
5079;293180615;Tremedal;Bahia;Nordeste;BA;2024-02-04 15:58:33
5080;291875305;Lagoa Real;Bahia;Nordeste;BA;2024-02-04 15:58:33
5081;291650015;Itapicuru;Bahia;Nordeste;BA;2024-02-04 15:58:33
5082;240660105;Lagoa Salgada;Rio Grande do Norte;Nordeste;RN;2024-02-04 15:58:33
5083;313760105;Lagoa Santa;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
5084;521225305;Lagoa Santa;Goiás;Centro-Oeste;GO;2024-02-04 15:58:33
5085;250830705;Lagoa Seca;Paraíba;Nordeste;PB;2024-02-04 15:58:33
5086;431130405;Lagoa Vermelha;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
5087;431125405;Lagoão;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
5088;260515218;Dormentes;Pernambuco;Nordeste;PE;2024-02-04 15:58:33
5089;231150410;Quixeré;Ceará;Nordeste;CE;2024-02-04 15:58:33
5090;231025820;Paraipaba;Ceará;Nordeste;CE;2024-02-04 15:58:33
5091;352630805;Lagoinha;São Paulo;Sudeste;SP;2024-02-04 15:58:33
5092;313760114;Lagoa Santa;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
5093;220554005;Lagoinha do Piauí;Piauí;Nordeste;PI;2024-02-04 15:58:33
5094;521730210;Pirenópolis;Goiás;Centro-Oeste;GO;2024-02-04 15:58:33
5095;412520917;São Jorge d'Oeste;Paraná;Sul;PR;2024-02-04 15:58:33
5096;420940905;Laguna;Santa Catarina;Sul;SC;2024-02-04 15:58:33
5097;500525105;Laguna Carapã;Mato Grosso do Sul;Centro-Oeste;MS;2024-02-04 15:58:33
5098;291880305;Laje;Bahia;Nordeste;BA;2024-02-04 15:58:33
5099;260500410;Cupira;Pernambuco;Nordeste;PE;2024-02-04 15:58:33
5100;290240110;Aurelino Leal;Bahia;Nordeste;BA;2024-02-04 15:58:33
5101;330230405;Laje do Muriaé;Rio de Janeiro;Sudeste;RJ;2024-02-04 15:58:33
5102;290600615;Campo Formoso;Bahia;Nordeste;BA;2024-02-04 15:58:33
5103;260420510;Catende;Pernambuco;Nordeste;PE;2024-02-04 15:58:33
5104;171200905;Lajeado;Tocantins;Norte;TO;2024-02-04 15:58:33
5105;355030896;São Paulo;São Paulo;Sudeste;SP;2024-02-04 15:58:33
5106;412560520;São Mateus do Sul;Paraná;Sul;PR;2024-02-04 15:58:33
5107;431140305;Lajeado;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
5108;432147713;Tiradentes do Sul;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
5109;432020615;Seberi;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
5110;411730515;Ortigueira;Paraná;Sul;PR;2024-02-04 15:58:33
5111;431750941;Santo Ângelo;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
5112;431142905;Lajeado do Bugre;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
5113;430600715;Crissiumal;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
5114;431820035;São Francisco de Paula;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
5115;420945805;Lajeado Grande;Santa Catarina;Sul;SC;2024-02-04 15:58:33
5116;431750970;Santo Ângelo;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
5117;210598905;Lajeado Novo;Maranhão;Nordeste;MA;2024-02-04 15:58:33
5118;291890205;Lajedão;Bahia;Nordeste;BA;2024-02-04 15:58:33
5119;291900905;Lajedinho;Bahia;Nordeste;BA;2024-02-04 15:58:33
5120;260880005;Lajedo;Pernambuco;Nordeste;PE;2024-02-04 15:58:33
5121;291190715;Iaçu;Bahia;Nordeste;BA;2024-02-04 15:58:33
5122;260410620;Caruaru;Pernambuco;Nordeste;PE;2024-02-04 15:58:33
5123;291905805;Lajedo do Tabocal;Bahia;Nordeste;BA;2024-02-04 15:58:33
5124;240670005;Lajes;Rio Grande do Norte;Nordeste;RN;2024-02-04 15:58:33
5125;240680905;Lajes Pintadas;Rio Grande do Norte;Nordeste;RN;2024-02-04 15:58:33
5126;313770005;Lajinha;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
5127;320400515;Pancas;Espírito Santo;Sudeste;ES;2024-02-04 15:58:33
5128;291910805;Lamarão;Bahia;Nordeste;BA;2024-02-04 15:58:33
5129;292950320;São Sebastião do Passé;Bahia;Nordeste;BA;2024-02-04 15:58:33
5130;313780905;Lambari;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
5131;412620710;Sapopema;Paraná;Sul;PR;2024-02-04 15:58:33
5132;510523405;Lambari D'Oeste;Mato Grosso;Centro-Oeste;MT;2024-02-04 15:58:33
5133;231410215;Viçosa do Ceará;Ceará;Nordeste;CE;2024-02-04 15:58:33
5134;313790805;Lamim;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
5135;313350110;Itapecerica;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
5136;220560705;Landri Sales;Piauí;Nordeste;PI;2024-02-04 15:58:33
5137;230465720;Graça;Ceará;Nordeste;CE;2024-02-04 15:58:33
5138;355030848;São Paulo;São Paulo;Sudeste;SP;2024-02-04 15:58:33
5139;411320505;Lapa;Paraná;Sul;PR;2024-02-04 15:58:33
5140;316110612;São Francisco;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
5141;291915705;Lapão;Bahia;Nordeste;BA;2024-02-04 15:58:33
5142;313760115;Lagoa Santa;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
5143;430745010;Esperança do Sul;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
5144;320316305;Laranja da Terra;Espírito Santo;Sudeste;ES;2024-02-04 15:58:33
5145;330210620;Itaocara;Rio de Janeiro;Sudeste;RJ;2024-02-04 15:58:33
5146;313800505;Laranjal;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
5147;411325405;Laranjal;Paraná;Sul;PR;2024-02-04 15:58:33
5148;160027905;Laranjal do Jari;Amapá;Norte;AP;2024-02-04 15:58:33
5149;352640705;Laranjal Paulista;São Paulo;Sudeste;SP;2024-02-04 15:58:33
5150;431180909;Marau;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
5151;432310110;Vicente Dutra;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
5152;230185112;Banabuiú;Ceará;Nordeste;CE;2024-02-04 15:58:33
5153;280360905;Laranjeiras;Sergipe;Nordeste;SE;2024-02-04 15:58:33
5154;311030107;Caldas;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
5155;411330405;Laranjeiras do Sul;Paraná;Sul;PR;2024-02-04 15:58:33
5156;352640710;Laranjal Paulista;São Paulo;Sudeste;SP;2024-02-04 15:58:33
5157;292480115;Piritiba;Bahia;Nordeste;BA;2024-02-04 15:58:33
5158;313810405;Lassance;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
5159;250840605;Lastro;Paraíba;Nordeste;PB;2024-02-04 15:58:33
5160;420950805;Laurentino;Santa Catarina;Sul;SC;2024-02-04 15:58:33
5161;291920705;Lauro de Freitas;Bahia;Nordeste;BA;2024-02-04 15:58:33
5162;420960705;Lauro Müller;Santa Catarina;Sul;SC;2024-02-04 15:58:33
5163;351190410;Clementina;São Paulo;Sudeste;SP;2024-02-04 15:58:33
5164;150290520;Curuçá;Pará;Norte;PA;2024-02-04 15:58:33
5165;171215705;Lavandeira;Tocantins;Norte;TO;2024-02-04 15:58:33
5166;352650605;Lavínia;São Paulo;Sudeste;SP;2024-02-04 15:58:33
5167;510050810;Alto Paraguai;Mato Grosso;Centro-Oeste;MT;2024-02-04 15:58:33
5168;313820305;Lavras;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
5169;230750205;Lavras da Mangabeira;Ceará;Nordeste;CE;2024-02-04 15:58:33
5170;431150205;Lavras do Sul;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
5171;314610734;Ouro Preto;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
5172;411920210;Pinhalão;Paraná;Sul;PR;2024-02-04 15:58:33
5173;313500120;Jaguaraçu;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
5174;352660505;Lavrinhas;São Paulo;Sudeste;SP;2024-02-04 15:58:33
5175;250980010;Mulungu;Paraíba;Nordeste;PB;2024-02-04 15:58:33
5176;313830205;Leandro Ferreira;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
5177;420360026;Campos Novos;Santa Catarina;Sul;SC;2024-02-04 15:58:33
5178;420970605;Lebon Régis;Santa Catarina;Sul;SC;2024-02-04 15:58:33
5179;310650720;Berilo;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
5180;352670405;Leme;São Paulo;Sudeste;SP;2024-02-04 15:58:33
5181;313835105;Leme do Prado;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
5182;291930605;Lençóis;Bahia;Nordeste;BA;2024-02-04 15:58:33
5183;352680305;Lençóis Paulista;São Paulo;Sudeste;SP;2024-02-04 15:58:33
5184;420980505;Leoberto Leal;Santa Catarina;Sul;SC;2024-02-04 15:58:33
5185;431642815;Sagrada Família;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
5186;313840105;Leopoldina;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
5187;521230305;Leopoldo de Bulhões;Goiás;Centro-Oeste;GO;2024-02-04 15:58:33
5188;411340305;Leópolis;Paraná;Sul;PR;2024-02-04 15:58:33
5189;411370020;Londrina;Paraná;Sul;PR;2024-02-04 15:58:33
5190;313520925;Januária;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
5191;431160105;Liberato Salzano;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
5192;313850005;Liberdade;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
5193;355030849;São Paulo;São Paulo;Sudeste;SP;2024-02-04 15:58:33
5194;291940505;Licínio de Almeida;Bahia;Nordeste;BA;2024-02-04 15:58:33
5195;411342905;Lidianópolis;Paraná;Sul;PR;2024-02-04 15:58:33
5196;330440915;Rio Claro;Rio de Janeiro;Sudeste;RJ;2024-02-04 15:58:33
5197;230540720;Icó;Ceará;Nordeste;CE;2024-02-04 15:58:33
5198;210600305;Lima Campos;Maranhão;Nordeste;MA;2024-02-04 15:58:33
5199;313860905;Lima Duarte;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
5200;355030850;São Paulo;São Paulo;Sudeste;SP;2024-02-04 15:58:33
5201;352690205;Limeira;São Paulo;Sudeste;SP;2024-02-04 15:58:33
5202;313960715;Mantena;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
5203;313750207;Lagoa Formosa;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
5204;313862505;Limeira do Oeste;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
5205;320140723;Castelo;Espírito Santo;Sudeste;ES;2024-02-04 15:58:33
5206;270640610;Pão de Açúcar;Alagoas;Nordeste;AL;2024-02-04 15:58:33
5207;260890905;Limoeiro;Pernambuco;Nordeste;PE;2024-02-04 15:58:33
5208;270420305;Limoeiro de Anadia;Alagoas;Nordeste;AL;2024-02-04 15:58:33
5209;150400005;Limoeiro do Ajuru;Pará;Norte;PA;2024-02-04 15:58:33
5210;230760105;Limoeiro do Norte;Ceará;Nordeste;CE;2024-02-04 15:58:33
5211;411345205;Lindoeste;Paraná;Sul;PR;2024-02-04 15:58:33
5212;352700905;Lindóia;São Paulo;Sudeste;SP;2024-02-04 15:58:33
5213;420985405;Lindóia do Sul;Santa Catarina;Sul;SC;2024-02-04 15:58:33
5214;431162705;Lindolfo Collor;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
5215;430080207;Antônio Prado;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
5216;431020750;Ijuí;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
5217;430587110;Coronel Barros;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
5218;430055410;Alto Alegre;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
5219;432149315;Toropi;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
5220;430420015;Candelária;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
5221;431650120;Salvador do Sul;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
5222;421960610;Xavantina;Santa Catarina;Sul;SC;2024-02-04 15:58:33
5223;430420020;Candelária;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
5224;430410115;Campos Borges;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
5225;431127020;Lagoa dos Três Cantos;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
5226;430950609;Guarani das Missões;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
5227;431164305;Linha Nova;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
5228;430120618;Arroio do Tigre;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
5229;430265920;Brochier;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
5230;430950620;Guarani das Missões;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
5231;412215620;Rio Bonito do Iguaçu;Paraná;Sul;PR;2024-02-04 15:58:33
5232;431650125;Salvador do Sul;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
5233;430830020;Fontoura Xavier;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
5234;430047115;Almirante Tamandaré do Sul;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
5235;320320505;Linhares;Espírito Santo;Sudeste;ES;2024-02-04 15:58:33
